zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster
55173998,6614 SE 74th Ave, Portland,OR,97206,3,2.0,1189,264897,2
53929536,9614 SE Harold St, Portland,OR,97266,2,2.0,1008,283208,2
88964519,7736 SE 72nd Ave, Portland,OR,97206,3,3.0,1271,323552,2
53865858,4210 NE 71st Ave, Portland,OR,97218,3,2.0,2307,546257,3
53974426,8843 N Wayland Ave, Portland,OR,97203,2,1.0,1058,322992,2
53832356,6637 N Greeley Ave, Portland,OR,97217,4,2.0,2687,549777,3
53976191,5335 NE 14th Pl, Portland,OR,97211,4,4.0,1972,511379,3
54007895,8530 N Willamette Blvd, Portland,OR,97203,2,1.0,1215,286742,2
53903350,4021 NE 7th Ave, Portland,OR,97212,3,4.0,1424,798446,4
68353506,7925 SW 40th Ave APT B, Portland,OR,97219,2,2.0,892,224652,2
2097576660,4345 SE 112th Ave, Portland,OR,97266,3,3.0,1688,703557,4
53823218,3432 NE 63rd Ave, Portland,OR,97213,2,2.0,1240,530869,3
53948372,8729 NE Wygant St, Portland,OR,97220,2,1.0,2012,372010,3
2097576755,4333 SE 112th Ave, Portland,OR,97266,3,3.0,1688,703557,4
53927300,4420 NE 105th Ave, Portland,OR,97220,5,3.0,4516,567364,3
53976521,5027 NE 19th Ave, Portland,OR,97211,5,3.0,2900,871808,4
53959316,8728 SE Hawthorne Blvd, Portland,OR,97216,3,1.0,925,316356,2
2107648732,1830 NW Riverscape St, Portland,OR,97209,2,2.0,1327,703557,4
53818944,327 SE 139th Ave, Portland,OR,97233,2,1.0,1440,250062,2
2097577641,4389 SE 112th Ave, Portland,OR,97266,3,3.0,1688,703557,4
54003402,11820 SE Pardee St, Portland,OR,97266,4,2.0,2096,322080,2
53932614,8538 N Peninsular Ave, Portland,OR,97217,3,2.0,2000,384392,3
53937053,8985 N Courtenay Ave, Portland,OR,97203,2,1.0,1572,373782,3
53973264,2393 SW Park Pl APT 309, Portland,OR,97205,2,2.0,1092,467747,3
2097579065,255 SW Harrison St APT 23E, Portland,OR,97201,1,1.0,587,703557,4
53926753,1606 SE 151st Ave, Portland,OR,97233,4,2.0,2000,292983,2
53875242,15 SW Hamilton Ct APT 3, Portland,OR,97239,2,3.0,1496,461275,3
53952541,615 SE Spokane St, Portland,OR,97202,3,1.0,2224,510097,3
53942137,2074 NE 134th Pl, Portland,OR,97230,3,2.0,1735,359653,2
2097579947,3614 NE 43rd Ave, Portland,OR,97213,3,3.0,1865,703557,4
53942848,8435 NW Hazeltine St, Portland,OR,97229,5,4.0,4213,1131108,4
53982903,3742 SW Coronado St, Portland,OR,97219,3,3.0,2894,615397,3
79894300,1926 W Burnside St UNIT 208, Portland,OR,97209,1,1.0,701,354368,2
124247531,8115 N Hudson St, Portland,OR,97203,3,3.0,1625,362704,2
53850995,6919 N Commercial Ave, Portland,OR,97217,4,2.0,2572,597254,3
53962608,14804 NE Newport St, Portland,OR,97230,2,2.0,2109,445066,3
53869122,3175 NE 126th Ct, Portland,OR,97230,5,4.0,3670,407592,3
61502603,1040 NW Naito Pkwy APT O9, Portland,OR,97209,1,1.0,690,276447,2
53969432,3621 SE 38th Ave, Portland,OR,97202,2,1.0,804,370896,3
53884089,3931 NE 71st Ave, Portland,OR,97213,2,1.0,1688,404060,3
2118101195,5805 SE 85th Ave, Portland,OR,97266,3,1.0,1760,229147,2
53981883,5705 N Albina Ave, Portland,OR,97217,5,4.0,2850,746421,4
53932808,8844 N Peninsular Ave, Portland,OR,97217,2,1.0,722,286834,2
53907463,406 NE 44th Ave, Portland,OR,97213,4,4.0,3298,1066971,4
58472706,1080 SW Westwood Dr, Portland,OR,97239,4,3.0,3464,973923,4
53899926,3750 NE Davis St, Portland,OR,97232,4,4.0,3738,1137365,4
53984045,6905 SE 21st Ave, Portland,OR,97202,4,2.0,2007,691154,4
53919574,8331 SE Taylor Ct, Portland,OR,97216,2,1.0,1484,287925,2
53991032,7416 SE Tolman St, Portland,OR,97206,2,1.0,798,261084,2
2127947744,1714 NW Couch St APT 17, Portland,OR,97209,0,1.0,345,175675,1
53998994,6332 SW Boundary St, Portland,OR,97221,3,3.0,2426,525240,3
53990601,6310 NE 11th Ave, Portland,OR,97211,2,1.0,744,356805,2
53890713,1723 NE Weidler St, Portland,OR,97232,4,2.0,3244,762345,4
68354192,3570 SW River Pkwy UNIT 913, Portland,OR,97239,2,2.0,1605,892067,4
53983279,6240 SW Alfred St, Portland,OR,97219,3,2.0,1948,465534,3
53822234,3774 NE Alameda St, Portland,OR,97212,3,2.0,3192,901822,4
53901027,3615 SE 65th Ave, Portland,OR,97206,3,2.0,1000,347388,2
53955738,3920 SE 149th Ave, Portland,OR,97236,3,1.0,903,255040,2
2123541968,2720 NW Kennedy Ct, Portland,OR,97229,3,3.0,1690,355798,2
53885281,220 NE 114th Ave, Portland,OR,97220,3,1.0,1688,339493,2
67571322,2129 NW Village Cir # 26, Portland,OR,97229,2,2.5,2063,545645,3
70515664,400 NE 100th Ave APT 402, Portland,OR,97220,2,1.0,773,209400,1
119270676,SW 55TH Dr, Portland,OR,97221,0,0.0,0,703557,4
53957669,10470 NE 6th Dr, Portland,OR,97211,2,1.0,1790,338918,2
53887530,4841 NE Campaign St, Portland,OR,97218,3,2.0,949,539113,3
53905459,8505 SE 75th Ave, Portland,OR,97206,2,2.0,1214,292893,2
53887475,4720 NE Mason St, Portland,OR,97218,3,2.0,1350,398747,3
53823028,6735 NE Sacramento St, Portland,OR,97213,3,2.0,2643,506793,3
58473331,8447 N Johnswood Dr, Portland,OR,97203,3,2.0,1344,315131,2
53895652,7646 SE Morrison St, Portland,OR,97215,3,2.0,2120,504935,3
53978864,5324 N Haight Ave, Portland,OR,97217,3,1.0,2046,563482,3
53988607,3623 NE Shaver St, Portland,OR,97212,5,4.0,4233,1303380,4
53923300,102 SE 60th Ave, Portland,OR,97215,3,2.0,1283,530248,3
53893398,4111 SE 79th Ave, Portland,OR,97206,4,2.0,2154,413571,3
53815175,2221 SW 1st Ave APT 1923, Portland,OR,97201,2,2.0,1332,542623,3
53902839,1940 SE 150th Ave, Portland,OR,97233,4,3.0,1665,324417,2
53948002,4567 NE 97th Ave, Portland,OR,97220,2,2.0,1376,248334,2
53944983,1125 SE 142nd Ave, Portland,OR,97233,4,2.0,2514,345614,2
53854378,6613 N Bank St, Portland,OR,97203,3,2.0,1276,344751,2
2097588126,2140 NE 13th Ave, Portland,OR,97212,4,3.0,2800,703557,4
63350416,1400 NW Irving St APT 506, Portland,OR,97209,1,1.0,617,366872,2
54000562,3242 SW Arrowood Dr, Portland,OR,97219,4,2.0,3030,675124,4
2108386315,1326 NE 71st Ave, Portland,OR,97213,6,4.0,3212,461997,3
53998690,4340 SW Hamilton St, Portland,OR,97221,3,2.0,2401,839505,4
53939840,806 SE 114th Pl, Portland,OR,97216,3,2.0,1800,369780,3
53821291,7905 N Olympia St, Portland,OR,97203,2,1.0,889,309888,2
2105977786,3601 SW River Pkwy STE 2010, Portland,OR,97239,2,2.0,1831,460555,3
53897317,1704 SE Lavender St, Portland,OR,97214,3,1.0,2451,657272,4
72257714,3601 SW River Pkwy UNIT 2008, Portland,OR,97239,2,2.0,1831,1007272,4
53967734,4908 SW View Point Ter, Portland,OR,97239,3,3.0,1822,410647,3
53825671,6319 SW Roundtree Ct, Portland,OR,97219,3,1.5,1573,407159,3
2116469195,10272 NW Edgewood Dr, Portland,OR,97229,2,4.0,2223,592294,3
53920514,7459 N Newell Ave, Portland,OR,97203,3,2.0,2271,609790,3
53860602,8115 SE 52nd Ave, Portland,OR,97206,3,2.0,1469,348803,2
65064660,1255 NW 9th Ave APT 313, Portland,OR,97209,0,1.0,818,423141,3
53848802,3806 N Kiska St, Portland,OR,97217,3,1.0,960,301116,2
53969000,3924 SE 168th Ave, Portland,OR,97236,2,1.0,861,151649,1
2098577447,8036 N Fessenden St, Portland,OR,97203,0,0.0,1800,309897,2
53834388,1319 SW Hume Ct, Portland,OR,97219,5,2.0,2714,596561,3
54009416,3018 N Trenton St, Portland,OR,97217,3,1.0,1588,366152,2
53959208,SE Umatilla St, Portland,OR,97206,0,0.0,0,703557,4
53940368,2670 SW Ravensview Dr, Portland,OR,97201,3,2.0,2594,746548,4
53868115,7000 SW Terwilliger Blvd, Portland,OR,97219,3,2.0,2183,495288,3
53978633,9909 NW Hoge Ave, Portland,OR,97231,2,1.0,1349,350672,2
53999706,3905 SW Canby St, Portland,OR,97219,3,2.0,1765,560494,3
53849230,6105 SE Lambert St, Portland,OR,97206,4,2.0,1340,334505,2
53969450,16413 SE Stephens St, Portland,OR,97233,3,1.1,1300,264443,2
53911645,5712 SE 103rd Ave, Portland,OR,97266,3,1.0,1197,249872,2
53936262,4609 SW Water Ave, Portland,OR,97239,2,1.0,1081,382629,3
53895555,4020 SE 147th Ave, Portland,OR,97236,4,3.0,1776,296019,2
2097595512,SE Ash Pl, Portland,OR,97215,0,0.0,0,703557,4
53988377,6006 N Lovely St, Portland,OR,97203,2,1.0,1075,428891,3
53939308,8506 NE Broadway St, Portland,OR,97220,3,2.0,1058,312810,2
53915231,1807 SE Miller St, Portland,OR,97202,3,1.0,1460,488813,3
82343777,2105 NE Everett St APT 5, Portland,OR,97232,2,1.0,964,422229,3
53821251,10026 N Oswego Ave, Portland,OR,97203,2,1.0,905,315036,2
53898686,3207 SE 156th Ave, Portland,OR,97236,4,2.5,2168,323065,2
65064549,402 NW Uptown Ter APT 4B, Portland,OR,97210,1,1.0,608,322239,2
53868908,2681 SW Spring Garden St, Portland,OR,97219,2,2.0,1021,215110,1
53959395,1427 NE Holland St, Portland,OR,97211,3,1.0,1501,315530,2
53966363,12806 NE San Rafael St, Portland,OR,97230,3,1.0,913,248587,2
53920679,7034 SE 116th Ave, Portland,OR,97266,3,3.0,2275,379876,3
53934987,2636 SE 89th Ave, Portland,OR,97266,2,1.0,931,285349,2
2097597243,124 SE 73rd Ave, Portland,OR,97215,2,1.0,812,278829,2
58472485,3503 NE Morris St, Portland,OR,97212,4,2.0,2418,676595,4
53975874,6027 SW 47th Ave, Portland,OR,97221,3,2.0,2070,548651,3
53857031,10005 SW Lancaster Rd, Portland,OR,97219,4,3.0,2000,720247,4
53841295,712 SE 42nd Ave, Portland,OR,97215,0,0.0,0,703557,4
53850975,8514 SE 63rd Ave, Portland,OR,97206,4,1.0,1484,258516,2
53820135,7040 SE Brooklyn St, Portland,OR,97206,2,1.0,1808,386903,3
53924655,2341 NW Overton St, Portland,OR,97210,2,3.0,1480,874206,4
2097598322,15510 NE Couch St, Portland,OR,97230,4,3.0,1685,320393,2
53817913,6102 SE 87th Ave, Portland,OR,97266,2,1.0,934,227311,2
2097598865,12302 N Westshore Dr, Portland,OR,97217,2,2.0,1044,284090,2
53909952,2627 SE 115th Ave, Portland,OR,97266,3,3.0,1979,297513,2
53441975,3179 SE 174th Ave, Portland,OR,97236,3,2.0,1712,295436,2
2097599186,1636 SE Tacoma St, Portland,OR,97202,0,0.0,0,703557,4
53901129,3730 SE 64th Ave, Portland,OR,97206,3,2.0,1293,432655,3
53934133,85 NE Highland St, Portland,OR,97211,4,3.0,4562,972990,4
53938127,13120 NE Prescott Dr, Portland,OR,97230,3,2.0,1272,295476,2
53982209,9425 SW 51st Ave, Portland,OR,97219,3,2.0,1530,385479,3
53970494,3425 NE 32nd Ave, Portland,OR,97212,3,3.0,2452,754739,4
53819951,7404 SE Augusta Ct, Portland,OR,97206,4,3.0,1498,325816,2
63350394,1400 NW Irving St APT 414, Portland,OR,97209,0,1.0,772,392083,3
58474871,420 NW 11th Ave UNIT 801, Portland,OR,97209,1,1.0,988,543130,3
53968806,1500 SW 5th Ave UNIT 1106, Portland,OR,97201,3,2.0,1588,563279,3
53902766,9815 SE Harold St, Portland,OR,97266,3,1.0,973,282947,2
2097602748,1500 SW 11th Ave UNIT 807, Portland,OR,97201,1,2.0,708,393400,3
2097603076,2021 SE Woodward St, Portland,OR,97202,4,4.0,2552,1009810,4
53832501,6521 N Atlantic Ave, Portland,OR,97217,5,3.0,2592,608068,3
53987677,4125 SE 37th Ave, Portland,OR,97202,3,3.0,1682,482237,3
53979263,2211 SW Park Pl APT 503, Portland,OR,97205,2,2.0,1039,428557,3
64691572,333 NW 9th Ave APT 1017, Portland,OR,97209,1,1.0,1083,540947,3
53836151,36 SW Whitaker St, Portland,OR,97239,3,2.0,1200,395429,3
53975091,11715 SE Morrison St, Portland,OR,97216,3,1.0,1455,262451,2
82335414,3925 SW Multnomah Blvd APT 105, Portland,OR,97219,1,1.0,677,207712,1
53936857,5802 N Yale St, Portland,OR,97203,4,3.0,2120,325596,2
53928219,6812 N Missouri Ave, Portland,OR,97217,4,3.0,1526,455567,3
53864008,8824 NE Eugene St, Portland,OR,97220,4,1.0,1942,350367,2
53871126,205 NE 128th Ave, Portland,OR,97230,3,1.0,920,250809,2
53957207,3634 SW Hume St, Portland,OR,97219,4,4.0,3088,756842,4
2107211711,SE Ash Pl # 14, Portland,OR,97215,0,0.0,0,703557,4
2109647953,SE Ash St # 6, Portland,OR,97215,0,0.0,0,703557,4
2107211714,SE Ash Pl # 15, Portland,OR,97215,0,0.0,0,703557,4
2097608149,2002 NW 16th Ave # C-1, Portland,OR,97209,2,3.0,1560,679506,4
53953698,8815 SE 16th Pl, Portland,OR,97202,4,3.0,2000,778100,4
53915441,3135 SE 22nd Ave, Portland,OR,97202,3,2.0,1852,458411,3
53941562,13845 NE Marine Dr, Portland,OR,97230,2,3.0,2047,447791,3
53911295,328 SE 126th Ave, Portland,OR,97233,4,3.0,2273,342777,2
2097610990,01415 SW Military Rd, Portland,OR,97219,5,6.0,7153,3150913,5
53975822,6526 SW 50th Ave, Portland,OR,97221,3,2.0,1801,392352,3
53913428,2523 NW Marsden Pl, Portland,OR,97229,2,3.0,1819,585075,3
2097611865,7626 SE 117th Dr Portland Or, Portland (Multnomah County),OR,97266,3,3.0,2072,380896,3
53976559,5105 NE 22nd Ave, Portland,OR,97211,2,1.0,1883,513465,3
53884779,5225 NE 26th Ave, Portland,OR,97211,2,2.0,1128,415914,3
53865621,725 NW Flanders St STE 206, Portland,OR,97209,0,1.0,1100,499196,3
68353533,7937 SW 40th Ave APT C, Portland,OR,97219,3,2.0,1235,280175,2
53922153,5514 SE Henderson St, Portland,OR,97206,2,1.0,1322,295173,2
53879178,7623 SE 110th Ave, Portland,OR,97266,6,3.0,3093,444519,3
80921118,4925 SW Cameron Rd, Portland,OR,97221,3,3.0,2090,578859,3
53831015,12444 SE Lincoln Ct, Portland,OR,97233,3,2.0,1558,308017,2
53812306,3930 NE 20th Ave, Portland,OR,97212,5,4.0,3396,1169728,4
53217106,305 NE 79th Ave, Portland,OR,97213,2,1.0,720,286805,2
53973534,6840 N Portsmouth Ave, Portland,OR,97203,4,1.0,2138,518090,3
53995188,208 SE 106th Ave, Portland,OR,97216,2,1.0,830,274955,2
2097623200,0 SW Julia St, Portland,OR,97221,0,0.0,0,703557,4
53866658,3435 NW Jackson Ln, Portland,OR,97229,5,4.0,4277,1019208,4
53890764,2138 NE Hancock St, Portland,OR,97212,5,3.0,4446,1108686,4
53845866,7225 SW 1st Ave, Portland,OR,97219,4,1.0,1872,504846,3
53984906,936 NE 94th Ave, Portland,OR,97220,3,3.0,1552,394271,3
2097625309,NE Brazee And Ne 27 St, Portland,OR,97212,0,0.0,0,703557,4
53868587,6237 N Mississippi Ave, Portland,OR,97217,4,3.0,2896,628016,4
2097625383,SW Julia St, Portland,OR,97221,0,0.0,0,703557,4
53879819,5525 NE 11th Ave, Portland,OR,97211,2,1.0,2540,510429,3
121205690,6309 SE 68th Pl, Portland,OR,97206,4,3.0,1818,535096,3
53846371,2101 SW Mount Hood Ln, Portland,OR,97239,4,3.0,2750,819609,4
53855821,6319 SE 30th Ave, Portland,OR,97202,4,3.0,3246,1117536,4
53939271,2942 SE 130th Ave, Portland,OR,97236,3,2.0,1180,290128,2
53979538,3420 SE 28th Ave, Portland,OR,97202,5,5.0,3062,683634,4
53853755,4223 SE Rex St, Portland,OR,97206,2,1.0,1718,469705,3
53931481,10906 SW 65th Ave, Portland,OR,97219,3,2.0,1232,350103,2
53901744,5901 SW Florida St, Portland,OR,97219,5,2.0,3030,713551,4
53914904,104 SE 87th Ave, Portland,OR,97216,3,2.0,2300,399149,3
53868692,10633 SW 30th Ave, Portland,OR,97219,3,1.0,1667,427404,3
53941432,3725 SE 71st Ave, Portland,OR,97206,3,2.0,1040,383540,3
53999133,5417 SW Garden Home Rd, Portland,OR,97219,3,2.0,3200,651836,4
53858804,4015 SW Pasadena St, Portland,OR,97219,3,3.0,1410,371849,3
2124194601,12735 N Scouler Ave, Portland,OR,97217,3,2.0,1400,155991,1
53889033,2733 NE Saratoga St, Portland,OR,97211,3,2.0,824,306643,2
2097634589,7650 SE Martins St, Portland,OR,97206,0,0.0,0,344476,2
53863482,13145 NE Glisan St, Portland,OR,97230,0,0.0,1162,315796,2
2097636109,1679 N Jantzen Ave, Portland,OR,97217,2,1.0,840,249418,2
53833821,6834 N Smith St, Portland,OR,97203,3,1.0,912,374324,3
53939231,1244 SW Cardinell Way, Portland,OR,97201,4,3.0,2371,888570,4
53958035,6834 SW 2nd Ave, Portland,OR,97219,4,3.0,3100,601220,3
53814815,7626 SE 117th Dr, Portland,OR,97266,3,3.0,2072,360235,2
53997531,1715 SE 37th Ave, Portland,OR,97214,4,1.5,2494,835254,4
2097642096,143 N Hayden Bay Dr # 143, Portland,OR,97217,1,1.0,905,267993,2
82339496,12356 SE Holgate Blvd, Portland,OR,97236,3,3.0,1420,225447,2
53915902,705 SE 61st Ave, Portland,OR,97215,3,2.0,2568,587032,3
2097642398,1250 NE 51st Ave, Portland,OR,97213,4,2.0,2430,691494,4
53915071,7600 NE Sacramento St, Portland,OR,97213,5,4.0,3955,888819,4
53926007,6205 N Denver Ave, Portland,OR,97217,2,1.0,1504,441449,3
53861205,14120 SE Market St, Portland,OR,97233,3,1.0,1072,252651,2
53830904,7402 SW 32nd Ave, Portland,OR,97219,2,1.0,656,346309,2
53904079,595 SE 148th Ave, Portland,OR,97233,2,1.0,867,159236,1
53910626,2824 SE 43rd Ave, Portland,OR,97206,4,2.0,2176,517970,3
2097644128,12572 SW Boones Ferry Rd, Portland,OR,97035,3,1.0,1161,470971,3
53998375,3391 SE 8th Ave, Portland,OR,97202,3,2.0,2426,562493,3
53844310,12634 SE Ellis St, Portland,OR,97236,4,3.0,1963,333953,2
53988793,3735 NE Shaver St, Portland,OR,97212,4,3.0,2982,715525,4
53948917,2125 NE 43rd Ave, Portland,OR,97213,4,1.0,1808,673487,4
53858968,3546 NE 121st Ave, Portland,OR,97220,5,8.0,2715,361094,2
53973014,3829 SW Sweetbriar Dr, Portland,OR,97221,3,2.0,2190,590797,3
53932172,2516 N Kilpatrick St, Portland,OR,97217,2,2.0,1488,360119,2
53916118,53 SE 75th Ave, Portland,OR,97215,3,2.0,1274,532760,3
2097647252,0 Kotya LOT 26, Bly,OR,97266,0,0.0,0,703557,4
53953626,2226 SE Tacoma St, Portland,OR,97202,2,1.0,960,356759,2
53844749,1325 NE Holman St, Portland,OR,97211,3,1.0,890,402758,3
53907571,1806 SW Taylors Ferry Rd, Portland,OR,97219,5,3.0,2500,557250,3
53847096,6801 SE Woodward St, Portland,OR,97206,3,2.0,2590,562044,3
53873307,4142 SW Hillside Dr, Portland,OR,97221,2,2.0,2530,777176,4
53938009,13047 NE Prescott Dr, Portland,OR,97230,3,2.0,1874,272811,2
53953220,1602 SE Tacoma St, Portland,OR,97202,3,2.0,1584,458280,3
53917276,3816 N Michigan Ave, Portland,OR,97227,4,2.0,2842,578622,3
53975566,11050 SE Cherry Blossom Dr, Portland,OR,97216,4,2.0,2300,420083,3
53815042,2211 SW 1st Ave UNIT 1301, Portland,OR,97201,2,2.0,1166,399283,3
54002062,4108 SE 92nd Ave, Portland,OR,97266,3,1.0,1035,291311,2
2097651692,2323 SW Park Pl UNIT 403A, Portland,OR,97205,0,1.0,470,219615,1
54009213,6024 SE 90th Ave, Portland,OR,97266,3,2.0,2261,330472,2
53834732,1250 SW Myrtle Dr, Portland,OR,97201,2,2.0,1795,1161185,4
53982580,4418 SW Pasadena St, Portland,OR,97219,4,3.0,3087,607277,3
2097655850,15337 NW Marie Way, Portland,OR,97229,4,3.0,3040,745608,4
72170282,1900 SW River Dr UNIT 303, Portland,OR,97201,1,1.0,674,417791,3
53877112,15704 SE Flavel Dr, Portland,OR,97236,3,2.0,2006,412321,3
2097658672,15159 NW Delia St # 290, Portland,OR,97229,4,3.0,3648,747400,4
2097658700,15159 NW Delia St # 288, Portland,OR,97229,4,3.0,3648,747400,4
53984380,6515 SE 78th Ave, Portland,OR,97206,0,0.0,0,703557,4
53821466,3452 NW Vaughn St, Portland,OR,97210,3,3.0,2800,1107645,4
53994378,10515 NE Brazee St, Portland,OR,97220,2,1.0,1480,357973,2
53936297,4131 SW View Point Ter, Portland,OR,97239,0,5.0,3222,1106683,4
2097661271,2630 N Hayden Island Dr SLIP 34, Portland,OR,97217,2,1.0,900,282675,2
48585427,6511 SW Florence Ln, Portland,OR,97223,3,2.0,1528,489034,3
53915697,5918 SE 89th Ave, Portland,OR,97266,1,2.0,1928,329646,2
53962622,14802 NE Jewell St, Portland,OR,97230,3,2.0,1484,366769,2
53866836,3917 NW Lewis Ln, Portland,OR,97229,4,5.0,5534,2014932,5
53820181,909 NE Brazee St APT 11, Portland,OR,97212,2,1.0,888,328144,2
53930069,2650 SE 174th Ave, Portland,OR,97236,3,2.0,1956,312686,2
54003092,13024 SE Harold St, Portland,OR,97236,4,1.0,2058,303221,2
53898149,3311 NE 145th Ave, Portland,OR,97230,4,3.0,2950,398203,3
54003858,6807 SE 78th Ave, Portland,OR,97206,6,2.0,3300,682466,4
53901849,5580 SW Nevada Ct, Portland,OR,97219,3,2.0,1428,438852,3
53959285,1167 SE 88th Ave, Portland,OR,97216,2,1.0,782,279735,2
126259559,14520 NW Cosmos St, Portland,OR,97229,4,3.0,2916,720894,4
53932121,2612 N Terry St, Portland,OR,97217,4,3.0,2467,559199,3
2097665935,15514 NE Couch St, Portland,OR,97230,4,3.0,1685,320393,2
53859053,2134 NE 55th Ave, Portland,OR,97213,4,2.0,3894,737350,4
53963008,3725 SE 166th Ave, Portland,OR,97236,3,2.5,2175,359179,2
82338268,6584 NE Grand Ave, Portland,OR,97211,4,3.0,1632,477535,3
53818267,2986 SW Bennington Dr, Portland,OR,97205,4,4.0,3517,1109002,4
53828653,6640 SE 68th Ave, Portland,OR,97206,3,3.0,1631,478096,3
53833337,3045 SW Flower Ter, Portland,OR,97239,4,3.0,2766,539389,3
53988637,3926 NE 38th Ave, Portland,OR,97212,3,2.0,2577,649935,4
53915664,6314 SE 52nd Ave, Portland,OR,97206,2,1.0,750,321788,2
53984424,2445 NW Westover Rd UNIT 407, Portland,OR,97210,2,3.0,1976,1185018,4
53841067,7314 SE 14th Ave, Portland,OR,97202,3,3.0,2250,648481,4
53893426,3538 SE 77th Ave, Portland,OR,97206,4,2.0,1008,348044,2
53924898,4707 NE 70th Ave, Portland,OR,97218,3,2.0,1302,380137,3
53934817,414 SE 26th Ave, Portland,OR,97214,2,1.0,883,461122,3
53911470,10003 SE Knight St, Portland,OR,97266,3,1.0,991,243090,2
63149924,922 NW 11th Ave APT 305, Portland,OR,97209,1,2.0,1031,518356,3
53812685,510 NE Fargo St, Portland,OR,97212,3,2.0,3281,638280,4
53944030,10600 SW Moapa Ave, Portland,OR,97219,3,5.0,6219,3936702,6
53895222,649 NW Alpine Ter, Portland,OR,97210,4,4.0,3210,1276219,4
53935226,9455 N Oswego Ave, Portland,OR,97203,3,2.0,1690,343614,2
54004398,7505 SE 152nd Ave, Portland,OR,97236,5,3.0,2929,489060,3
53924365,3986 N Overlook Ter, Portland,OR,97227,4,2.0,3050,733313,4
53821850,4180 NE Alameda St, Portland,OR,97212,4,4.0,3690,1258086,4
53920218,9845 N Willamette Blvd, Portland,OR,97203,3,2.0,1404,401278,3
53817817,6320 SE 84th Pl, Portland,OR,97266,2,1.0,1080,301693,2
53820638,2008 SW Taylors Ferry Rd, Portland,OR,97219,1,1.0,650,212708,1
53840029,9306 N Ivanhoe St, Portland,OR,97203,2,1.0,1364,378808,3
53861435,5818 SE 83rd Ave, Portland,OR,97266,2,2.0,1484,225776,2
53969017,16849 SE Powell Blvd, Portland,OR,97236,2,1.0,861,146712,1
53847873,7870 SE 21st Ave, Portland,OR,97202,3,1.0,1173,501804,3
53929045,8420 SE 72nd Ave, Portland,OR,97206,4,1.0,1020,308434,2
53844292,12235 SE Reedway St, Portland,OR,97236,4,1.0,1368,267333,2
82340016,2351 NW Westover Rd UNIT 306, Portland,OR,97210,2,2.0,1697,849802,4
53838492,6957 NE Alameda St, Portland,OR,97213,3,2.0,2645,511269,3
53918219,1354 SE 162nd Ave, Portland,OR,97233,9,3.0,3776,504687,3
53947843,7840 SE Raymond St, Portland,OR,97206,3,1.0,992,285176,2
53928486,14612 SE Main St, Portland,OR,97233,8,3.0,1520,327478,2
53914294,4227 SE Taylor St, Portland,OR,97215,5,4.0,3131,750793,4
53821710,4010 NE Klickitat St, Portland,OR,97212,3,3.0,2853,690910,4
2097679076,0 N Site, Portland,OR,97219,0,0.0,0,703557,4
88886570,3449 SW Alice St, Portland,OR,97219,4,2.0,2402,524932,3
53830678,1405 SW Kari Ln, Portland,OR,97219,3,2.0,2070,584891,3
2105159698,6610 N Oswego Ave, Portland,OR,97203,0,0.0,0,703557,4
68354234,3570 SW River Pkwy UNIT 1307, Portland,OR,97239,1,1.0,889,442031,3
53918876,1725 SE 48th Ave, Portland,OR,97215,4,2.0,2410,652306,4
53876811,1435 SE Salmon St, Portland,OR,97214,5,3.0,4109,1032812,4
2103383476,5408 NE 14th Pl, Portland,OR,97211,3,4.0,1955,634471,4
53915434,3116 SE 21st Ave, Portland,OR,97202,4,2.0,2002,702287,4
53816959,5424 SE Gladstone St, Portland,OR,97206,3,2.0,1603,443354,3
53897458,14978 SE Caruthers Ct, Portland,OR,97233,2,1.0,956,150025,1
2098055933,7594 SE Division St, Portland,OR,97206,3,4.0,1874,547124,3
82336545,1830 NW Riverscape St APT 102, Portland,OR,97209,2,2.0,1327,699703,4
53951896,2119 NE 14th Ave APT 3, Portland,OR,97212,2,1.0,883,416764,3
53966089,2733 SE 84th Pl, Portland,OR,97266,3,1.0,1168,261874,2
70514949,1221 SW 10th Ave UNIT 311, Portland,OR,97205,1,1.0,859,403195,3
68353588,255 SW Harrison St APT 3A, Portland,OR,97201,1,1.0,579,246096,2
53940525,5212 SE 87th Ave, Portland,OR,97266,2,1.0,850,243456,2
53967410,134 NE 83rd Ave, Portland,OR,97220,2,1.0,768,250130,2
2097687208,2533 SE Belmont St, Portland,OR,97214,3,3.0,2688,929617,4
61810424,940 NW Naito Pkwy APT L7, Portland,OR,97209,1,1.0,738,299508,2
53977714,3040 SE Mcloughlin Blvd, Portland,OR,97202,8,3.0,4995,1163864,4
53870968,2824 NE 28th Ave, Portland,OR,97212,4,2.0,2684,728497,4
53961724,11712 SE Rhone St, Portland,OR,97266,5,2.0,2139,365250,2
2098041223,7578 SE Division St, Portland,OR,97206,3,4.0,1496,433117,3
53864523,5115 SE Division St, Portland,OR,97206,4,2.0,2362,686292,4
53823020,2726 NE 67th Ave, Portland,OR,97213,3,1.0,2402,460951,3
53885840,3405 NE 22nd Ave, Portland,OR,97212,3,2.0,2846,724672,4
53979387,5623 SE Francis St, Portland,OR,97206,2,1.0,1244,349458,2
